dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path
dbpedia_14,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03511415421962738,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,0,pure_logits,greedy_unique_5_post_calib,5,5,0.029735669493675232,1.7658642232403166,0.4464806330695543,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,0,pure_logits,greedy_50_post_calib,50,13,0.02963566593825817,1.7255810079133695,0.6597251145356102,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,0,pure_logits,greedy_50_calib_once,6,6,0.029910916462540627,1.6555601832569764,1.58600583090379,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,0,pure_logits,greedy_50_calib_every_step,6,6,0.029910916462540627,1.6555601832569764,1.58600583090379,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_unique_5_baseline,5,5,0.03689189627766609,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_50_baseline,50,13,0.0343787744641304,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_baseline_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_50_temp_baseline,50,13,0.03256577253341675,1.2918367346938775,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.03406061232089996,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_unique_5_post_calib,5,5,0.0314401350915432,1.602582257392753,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_50_post_calib,50,13,0.02975485473871231,1.602582257392753,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_50_calib_once,6,6,0.028801361098885536,1.7804581424406498,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,1,convex_comb,greedy_50_calib_every_step,6,6,0.028801361098885536,1.7804581424406498,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_unique_5_baseline,5,5,0.03689189627766609,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_50_baseline,50,13,0.0343787744641304,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_50_baseline_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_50_temp_baseline,50,13,0.03256577253341675,1.2918367346938775,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03406061232089996,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_unique_5_post_calib,5,5,0.02860659547150135,1.7658642232403166,0.4831320283215327,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_50_post_calib,50,13,0.028445309028029442,1.7397251145356103,0.679716784673053,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_50_calib_once,6,6,0.028555840253829956,1.6707038733860893,1.5993336109954186,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,1,pure_logits,greedy_50_calib_every_step,6,6,0.028555840253829956,1.6707038733860893,1.5993336109954186,1,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_unique_5_baseline,5,5,0.03769388049840927,,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_50_baseline,50,12,0.03456889092922211,,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_50_baseline_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_50_temp_baseline,50,12,0.032990459352731705,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.036096811294555664,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_unique_5_post_calib,5,5,0.0332009494304657,1.5184173261141192,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_50_post_calib,50,12,0.030316514894366264,1.5865389421074554,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_50_calib_once,6,6,0.029335839673876762,1.7804581424406498,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,2,convex_comb,greedy_50_calib_every_step,6,6,0.029335839673876762,1.7804581424406498,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_unique_5_baseline,5,5,0.03769388049840927,,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_50_baseline,50,12,0.03456889092922211,,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_50_baseline_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_50_temp_baseline,50,12,0.032990459352731705,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.036096811294555664,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_unique_5_post_calib,5,5,0.029021775349974632,1.7397251145356103,0.42982090795501876,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_50_post_calib,50,12,0.028840528801083565,1.7397251145356103,0.614743856726364,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_50_calib_once,6,6,0.02888185903429985,1.6843981674302375,1.5160349854227406,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,2,pure_logits,greedy_50_calib_every_step,6,6,0.02888185903429985,1.6843981674302375,1.5160349854227406,1,llm_experiments_data/arrays/ftc_dbpedia_14_2_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_unique_5_baseline,5,5,0.037286464124917984,,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_50_baseline,50,14,0.034858036786317825,,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_50_baseline_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_50_temp_baseline,50,14,0.03317265957593918,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.03423180803656578,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_unique_5_post_calib,5,5,0.03137880191206932,1.5865389421074554,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_50_post_calib,50,14,0.030071794986724854,1.573744273219492,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_50_calib_once,6,6,0.029011953622102737,1.7658642232403166,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,3,convex_comb,greedy_50_calib_every_step,6,6,0.029011953622102737,1.7658642232403166,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_unique_5_baseline,5,5,0.037286464124917984,,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_50_baseline,50,14,0.034858036786317825,,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_50_baseline_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_50_temp_baseline,50,14,0.03317265957593918,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03423180803656578,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_unique_5_post_calib,5,5,0.028522418811917305,1.7658642232403166,0.4731361932528113,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_50_post_calib,50,14,0.02842584438621998,1.7397251145356103,0.6247396917950854,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_50_calib_once,5,5,0.02901885285973549,1.657009579341941,1.82923781757601,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,3,pure_logits,greedy_50_calib_every_step,6,6,0.0288234930485487,1.6555601832569764,1.5993336109954186,1,llm_experiments_data/arrays/ftc_dbpedia_14_3_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_unique_5_baseline,5,5,0.037765566259622574,,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_50_baseline,50,12,0.03495807573199272,,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_50_baseline_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_50_temp_baseline,50,12,0.03332959860563278,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.0347132608294487,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_unique_5_post_calib,5,5,0.03194286674261093,1.5865389421074554,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_50_post_calib,50,12,0.03048091195523739,1.573744273219492,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_50_calib_once,6,6,0.02931564673781395,1.7804581424406498,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,4,convex_comb,greedy_50_calib_every_step,6,6,0.02931564673781395,1.7804581424406498,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_unique_5_baseline,5,5,0.037765566259622574,,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_50_baseline,50,12,0.03495807573199272,,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_50_baseline_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_50_temp_baseline,50,12,0.03332959860563278,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.0347132608294487,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_unique_5_post_calib,5,5,0.029035568237304688,1.7658642232403166,0.4731361932528113,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_50_post_calib,50,12,0.02880559302866459,1.7397251145356103,0.6247396917950854,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_50_calib_once,6,6,0.029018213972449303,1.6707038733860893,1.5726780508121616,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,4,pure_logits,greedy_50_calib_every_step,6,6,0.029018213972449303,1.6707038733860893,1.5726780508121616,1,llm_experiments_data/arrays/ftc_dbpedia_14_4_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_unique_5_baseline,5,5,0.13890273869037628,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_50_baseline,50,22,0.11673593521118164,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_50_baseline_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_50_temp_baseline,50,22,0.1156567931175232,1.0714285714285714,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.12116202712059021,1.5122448979591838,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_unique_5_post_calib,5,5,0.11768452823162079,1.657009579341941,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_50_post_calib,50,22,0.11292990297079086,1.3963182007496877,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_50_post_calib_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_50_calib_once,10,10,0.1126193031668663,1.9057059558517286,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_50_calib_once_2025-04-25.npz
stanfordnlp/sst2,0,convex_comb,greedy_50_calib_every_step,13,13,0.11268632858991623,1.7804581424406498,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_baseline,5,5,0.13890273869037628,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_baseline,50,22,0.11673593521118164,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_50_baseline_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_temp_baseline,50,22,0.1156567931175232,1.0714285714285714,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.12116202712059021,1.5122448979591838,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_post_calib,5,5,0.11647407710552216,1.7658642232403166,0.4231570179092045,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_post_calib,50,22,0.11182839423418045,1.602582257392753,0.6847147022074136,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_50_post_calib_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_calib_once,8,8,0.11137964576482773,1.6707038733860893,3.198667221990837,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_50_calib_once_2025-04-25.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_calib_every_step,11,11,0.1101233959197998,1.573744273219492,2.6422324031653477,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_unique_5_baseline,5,5,0.1381601095199585,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_50_baseline,50,21,0.11425971239805222,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_50_baseline_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_50_temp_baseline,50,21,0.1135249063372612,1.0714285714285714,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.11841771006584167,1.5673469387755103,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_unique_5_post_calib,5,5,0.11640727519989014,1.657009579341941,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_50_post_calib,50,21,0.11076494306325912,1.4306538942107456,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_50_post_calib_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_50_calib_once,11,11,0.1106022521853447,1.9211995002082467,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_50_calib_once_2025-04-25.npz
stanfordnlp/sst2,1,convex_comb,greedy_50_calib_every_step,13,13,0.10981550812721252,1.8202915451895045,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_baseline,5,5,0.1381601095199585,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_baseline,50,21,0.11425971239805222,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_50_baseline_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_temp_baseline,50,21,0.1135249063372612,1.0714285714285714,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.11841771006584167,1.5673469387755103,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_post_calib,5,5,0.11625521630048752,1.7397251145356103,0.614743856726364,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_post_calib,50,21,0.10966616123914719,1.6433152852977928,0.6847147022074136,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_50_post_calib_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_calib_once,8,8,0.10849031060934067,1.7397251145356103,2.7755102040816326,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_50_calib_once_2025-04-25.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_calib_every_step,12,11,0.10748850554227829,1.5865389421074554,2.4189920866305705,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_1_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_baseline,5,5,0.13266374170780182,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_50_baseline,50,22,0.11108836531639099,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_50_baseline_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_50_temp_baseline,50,22,0.11071772873401642,1.0714285714285714,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.11717645823955536,1.5673469387755103,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_post_calib,5,5,0.11352558434009552,1.6843981674302375,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_50_post_calib,50,22,0.10836176574230194,1.4306538942107456,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_50_post_calib_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_50_calib_once,9,9,0.10753755271434784,1.92914618908788,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_50_calib_once_2025-04-25.npz
stanfordnlp/sst2,2,convex_comb,greedy_50_calib_every_step,11,11,0.10691359639167786,1.8747188671386923,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_baseline,5,5,0.13266374170780182,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_baseline,50,22,0.11108836531639099,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_50_baseline_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_temp_baseline,50,22,0.11071772873401642,1.0714285714285714,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.11717645823955536,1.5673469387755103,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_post_calib,5,5,0.1121334433555603,1.7680133277800918,0.5747605164514785,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_post_calib,50,22,0.10655686259269714,1.6296209912536446,0.6847147022074136,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_50_post_calib_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_calib_once,7,7,0.10708469897508621,1.7114369012911288,3.331945022907122,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_50_calib_once_2025-04-25.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_calib_every_step,12,12,0.10582440346479416,1.5481549354435653,2.6855476884631404,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_2_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_baseline,5,5,0.1423054337501526,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_3_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
stanfordnlp/sst2,3,convex_comb,greedy_50_baseline,50,22,0.11879881471395493,,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_3_convex_comb_greedy_50_baseline_2025-04-25.npz
stanfordnlp/sst2,3,convex_comb,greedy_50_temp_baseline,50,22,0.11751189082860947,1.0714285714285714,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_3_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.12859795987606049,1.4020408163265308,,,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_post_calib,5,5,0.12229190021753311,1.602582257392753,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_3_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
stanfordnlp/sst2,3,convex_comb,greedy_50_post_calib,50,22,0.11425424367189407,1.3963182007496877,0.0,1,llm_experiments_data/arrays/ftc_stanfordnlp_sst2_3_convex_comb_greedy_50_post_calib_2025-04-25.npz
